运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1,运行#1
29.572,-3.065,-0.363,8.391,-0.0732,-0.009,0.2,,,-0.13,
29.594,-3.071,-0.182,8.391,-0.0733,-0.004,0.2,,,-0.03,
29.616,-3.072,0,9.23,-0.0733,0,0.22,,,0,
29.637,-3.071,0.218,10.909,-0.0733,0.005,0.26,,,-0.05,
29.659,-3.063,0.472,10.909,-0.0731,0.011,0.26,,,-0.22,
29.68,-3.05,0.69,9.23,-0.0728,0.016,0.22,,,-0.48,
29.702,-3.033,0.871,8.391,-0.0724,0.021,0.2,,,-0.76,
29.724,-3.013,1.053,8.391,-0.0719,0.025,0.2,,,-1.11,
29.745,-2.988,1.234,7.552,-0.0713,0.029,0.18,,,-1.52,
29.767,-2.959,1.38,6.713,-0.0707,0.033,0.16,,,-1.9,
29.789,-2.928,1.525,6.713,-0.0699,0.036,0.16,,,-2.33,
29.81,-2.893,1.67,5.874,-0.0691,0.04,0.14,,,-2.79,
29.832,-2.856,1.779,4.196,-0.0682,0.042,0.1,,,-3.16,
29.854,-2.816,1.852,2.517,-0.0672,0.044,0.06,,,-3.43,
29.875,-2.776,1.888,0.839,-0.0663,0.045,0.02,,,-3.56,
29.897,-2.735,1.888,0.839,-0.0653,0.045,0.02,,,-3.56,
29.918,-2.694,1.924,0.839,-0.0643,0.046,0.02,,,-3.7,
29.94,-2.652,1.924,-1.678,-0.0633,0.046,-0.04,,,-3.7,
29.962,-2.611,1.852,-2.517,-0.0623,0.044,-0.06,,,-3.43,
29.983,-2.571,1.815,-2.517,-0.0614,0.043,-0.06,,,-3.3,
30.005,-2.532,1.743,-4.196,-0.0605,0.042,-0.1,,,-3.04,
30.027,-2.496,1.634,-5.035,-0.0596,0.039,-0.12,,,-2.67,
30.048,-2.461,1.525,-5.874,-0.0588,0.036,-0.14,,,-2.33,
30.07,-2.43,1.38,-6.713,-0.058,0.033,-0.16,,,-1.9,
30.092,-2.402,1.234,-6.713,-0.0573,0.029,-0.16,,,-1.52,
30.113,-2.377,1.089,-6.713,-0.0567,0.026,-0.16,,,-1.19,
30.135,-2.355,0.944,-6.713,-0.0562,0.023,-0.16,,,-0.89,
30.156,-2.336,0.799,-6.713,-0.0558,0.019,-0.16,,,-0.64,
30.178,-2.32,0.654,-6.713,-0.0554,0.016,-0.16,,,-0.43,
30.2,-2.308,0.508,-7.552,-0.0551,0.012,-0.18,,,-0.26,
30.221,-2.298,0.327,-8.391,-0.0549,0.008,-0.2,,,-0.11,
30.243,-2.293,0.145,-6.713,-0.0548,0.003,-0.16,,,-0.02,
30.265,-2.292,0.036,-5.035,-0.0547,8.67E-04,-0.12,,,0,
30.286,-2.292,-0.073,-6.713,-0.0547,-0.002,-0.16,,,-0.01,
30.308,-2.295,-0.254,-6.713,-0.0548,-0.006,-0.16,,,-0.06,
30.329,-2.303,-0.363,-5.035,-0.055,-0.009,-0.12,,,-0.13,
30.351,-2.311,-0.472,-5.035,-0.0552,-0.011,-0.12,,,-0.22,
30.373,-2.323,-0.581,-4.196,-0.0555,-0.014,-0.1,,,-0.34,
30.394,-2.336,-0.654,-4.196,-0.0558,-0.016,-0.1,,,-0.43,
30.416,-2.351,-0.762,-4.196,-0.0561,-0.018,-0.1,,,-0.58,
30.438,-2.369,-0.835,-3.357,-0.0566,-0.02,-0.08,,,-0.7,
30.459,-2.388,-0.908,-2.517,-0.057,-0.022,-0.06,,,-0.82,
30.481,-2.408,-0.944,-2.517,-0.0575,-0.023,-0.06,,,-0.89,
30.503,-2.428,-1.017,-2.517,-0.058,-0.024,-0.06,,,-1.03,
30.524,-2.452,-1.053,-1.678,-0.0585,-0.025,-0.04,,,-1.11,
30.546,-2.474,-1.089,-1.678,-0.0591,-0.026,-0.04,,,-1.19,
30.567,-2.499,-1.125,0,-0.0597,-0.027,0,,,-1.27,
30.589,-2.523,-1.089,-4.28E-12,-0.0602,-0.026,-1.02E-13,,,-1.19,
30.611,-2.546,-1.125,-0.839,-0.0608,-0.027,-0.02,,,-1.27,
30.632,-2.571,-1.125,0.839,-0.0614,-0.027,0.02,,,-1.27,
30.654,-2.595,-1.089,0.839,-0.062,-0.026,0.02,,,-1.19,
30.676,-2.619,-1.089,0.839,-0.0625,-0.026,0.02,,,-1.19,
30.697,-2.642,-1.053,1.678,-0.0631,-0.025,0.04,,,-1.11,
30.719,-2.664,-1.017,0.839,-0.0636,-0.024,0.02,,,-1.03,
30.728,,,,,,,,0.25,,
30.74,-2.686,-1.017,-1.93E-12,-0.0641,-0.024,-4.61E-14,,,-1.03,
30.762,-2.708,-1.017,0.839,-0.0646,-0.024,0.02,,,-1.03,
30.784,-2.73,-0.98,1.678,-0.0652,-0.023,0.04,,,-0.96,
30.805,-2.75,-0.944,1.678,-0.0657,-0.023,0.04,,,-0.89,
30.827,-2.771,-0.908,2.517,-0.0661,-0.022,0.06,,,-0.82,
30.849,-2.79,-0.835,1.678,-0.0666,-0.02,0.04,,,-0.7,
30.87,-2.807,-0.835,1.59E-12,-0.067,-0.02,3.78E-14,,,-0.7,
30.892,-2.826,-0.835,1.678,-0.0675,-0.02,0.04,,,-0.7,
30.914,-2.843,-0.762,2.517,-0.0679,-0.018,0.06,,,-0.58,
30.935,-2.859,-0.726,0.839,-0.0683,-0.017,0.02,,,-0.53,
30.957,-2.875,-0.726,0.839,-0.0686,-0.017,0.02,,,-0.53,
30.978,-2.89,-0.69,1.678,-0.069,-0.016,0.04,,,-0.48,
31,-2.904,-0.654,2.517,-0.0693,-0.016,0.06,,,-0.43,
31.022,-2.919,-0.581,3.357,-0.0697,-0.014,0.08,,,-0.34,
31.043,-2.93,-0.508,1.678,-0.0699,-0.012,0.04,,,-0.26,
31.065,-2.941,-0.508,1.678,-0.0702,-0.012,0.04,,,-0.26,
31.087,-2.952,-0.436,4.196,-0.0705,-0.01,0.1,,,-0.19,
31.108,-2.959,-0.327,3.357,-0.0707,-0.008,0.08,,,-0.11,
31.13,-2.966,-0.29,2.517,-0.0708,-0.007,0.06,,,-0.08,
31.152,-2.972,-0.218,4.196,-0.0709,-0.005,0.1,,,-0.05,
31.173,-2.975,-0.109,4.196,-0.071,-0.003,0.1,,,-0.01,
31.195,-2.977,-0.036,3.357,-0.0711,-8.67E-04,0.08,,,0,
31.216,-2.977,0.036,5.035,-0.0711,8.67E-04,0.12,,,0,
31.238,-2.975,0.182,6.713,-0.071,0.004,0.16,,,-0.03,
31.26,-2.969,0.327,5.874,-0.0709,0.008,0.14,,,-0.11,
31.281,-2.961,0.436,5.035,-0.0707,0.01,0.12,,,-0.19,
31.303,-2.95,0.545,5.035,-0.0704,0.013,0.12,,,-0.3,
31.325,-2.937,0.654,5.035,-0.0701,0.016,0.12,,,-0.43,
31.346,-2.922,0.762,5.035,-0.0698,0.018,0.12,,,-0.58,
31.368,-2.904,0.871,5.035,-0.0693,0.021,0.12,,,-0.76,
31.389,-2.884,0.98,5.035,-0.0689,0.023,0.12,,,-0.96,
31.411,-2.862,1.089,5.035,-0.0683,0.026,0.12,,,-1.19,
31.433,-2.837,1.198,4.196,-0.0677,0.029,0.1,,,-1.44,
31.454,-2.81,1.271,3.357,-0.0671,0.03,0.08,,,-1.61,
31.476,-2.782,1.343,3.357,-0.0664,0.032,0.08,,,-1.8,
31.498,-2.752,1.416,2.517,-0.0657,0.034,0.06,,,-2,
31.519,-2.721,1.452,1.678,-0.065,0.035,0.04,,,-2.11,
31.541,-2.689,1.489,1.678,-0.0642,0.036,0.04,,,-2.22,
31.563,-2.656,1.525,-2.82E-12,-0.0634,0.036,-6.74E-14,,,-2.33,
31.584,-2.623,1.489,-0.839,-0.0626,0.036,-0.02,,,-2.22,
31.606,-2.592,1.489,2.82E-12,-0.0619,0.036,6.74E-14,,,-2.22,
31.627,-2.559,1.489,-0.839,-0.0611,0.036,-0.02,,,-2.22,
31.649,-2.527,1.452,-2.517,-0.0603,0.035,-0.06,,,-2.11,
31.671,-2.496,1.38,-3.357,-0.0596,0.033,-0.08,,,-1.9,
31.692,-2.468,1.307,-3.357,-0.0589,0.031,-0.08,,,-1.71,
31.714,-2.439,1.234,-4.196,-0.0582,0.029,-0.1,,,-1.52,
31.736,-2.414,1.125,-4.196,-0.0576,0.027,-0.1,,,-1.27,
31.757,-2.391,1.053,-4.196,-0.0571,0.025,-0.1,,,-1.11,
31.779,-2.369,0.944,-5.874,-0.0566,0.023,-0.14,,,-0.89,
31.801,-2.35,0.799,-6.713,-0.0561,0.019,-0.16,,,-0.64,
31.822,-2.334,0.654,-5.874,-0.0557,0.016,-0.14,,,-0.43,
31.844,-2.322,0.545,-5.035,-0.0554,0.013,-0.12,,,-0.3,
31.865,-2.311,0.436,-5.874,-0.0552,0.01,-0.14,,,-0.19,
31.887,-2.303,0.29,-6.713,-0.055,0.007,-0.16,,,-0.08,
31.909,-2.298,0.145,-6.713,-0.0549,0.003,-0.16,,,-0.02,
31.93,-2.297,0,-6.713,-0.0548,0,-0.16,,,0,
31.952,-2.298,-0.145,-5.874,-0.0549,-0.003,-0.14,,,-0.02,
31.974,-2.303,-0.254,-5.035,-0.055,-0.006,-0.12,,,-0.06,
31.995,-2.309,-0.363,-5.035,-0.0551,-0.009,-0.12,,,-0.13,
32.017,-2.318,-0.472,-5.874,-0.0554,-0.011,-0.14,,,-0.22,
32.038,-2.329,-0.617,-5.874,-0.0556,-0.015,-0.14,,,-0.38,
32.06,-2.345,-0.726,-5.035,-0.056,-0.017,-0.12,,,-0.53,
32.082,-2.361,-0.835,-5.035,-0.0564,-0.02,-0.12,,,-0.7,
32.103,-2.381,-0.944,-4.196,-0.0569,-0.023,-0.1,,,-0.89,
32.125,-2.402,-1.017,-3.357,-0.0573,-0.024,-0.08,,,-1.03,
32.147,-2.425,-1.089,-3.357,-0.0579,-0.026,-0.08,,,-1.19,
32.168,-2.449,-1.162,-4.196,-0.0585,-0.028,-0.1,,,-1.35,
32.19,-2.476,-1.271,-2.517,-0.0591,-0.03,-0.06,,,-1.61,
32.212,-2.504,-1.271,-0.839,-0.0598,-0.03,-0.02,,,-1.61,
32.233,-2.531,-1.307,-2.517,-0.0604,-0.031,-0.06,,,-1.71,
32.255,-2.56,-1.38,-1.678,-0.0611,-0.033,-0.04,,,-1.9,
32.255,,,,,,,3.16,,,-1.38
32.276,-2.59,-1.38,-0.839,-0.0618,-0.033,-0.02,,,-1.9,
32.298,-2.62,-1.416,-0.839,-0.0626,-0.034,-0.02,,,-2,
32.32,-2.652,-1.416,0.839,-0.0633,-0.034,0.02,,,-2,
32.32,,,,,,,,0.25,,
32.341,-2.681,-1.38,0.839,-0.064,-0.033,0.02,,,-1.9,
32.363,-2.711,-1.38,0.839,-0.0647,-0.033,0.02,,,-1.9,
32.385,-2.741,-1.343,1.678,-0.0654,-0.032,0.04,,,-1.8,
32.406,-2.769,-1.307,2.517,-0.0661,-0.031,0.06,,,-1.71,
32.428,-2.798,-1.234,3.357,-0.0668,-0.029,0.08,,,-1.52,
32.45,-2.823,-1.162,2.517,-0.0674,-0.028,0.06,,,-1.35,
32.471,-2.848,-1.125,2.517,-0.068,-0.027,0.06,,,-1.27,
32.493,-2.871,-1.053,4.196,-0.0686,-0.025,0.1,,,-1.11,
32.514,-2.893,-0.944,4.196,-0.0691,-0.023,0.1,,,-0.89,
32.536,-2.912,-0.871,3.357,-0.0695,-0.021,0.08,,,-0.76,
32.558,-2.931,-0.799,4.196,-0.07,-0.019,0.1,,,-0.64,
32.579,-2.947,-0.69,5.035,-0.0704,-0.016,0.12,,,-0.48,
32.601,-2.961,-0.581,5.035,-0.0707,-0.014,0.12,,,-0.34,
32.623,-2.972,-0.472,5.035,-0.071,-0.011,0.12,,,-0.22,
32.644,-2.981,-0.363,5.035,-0.0712,-0.009,0.12,,,-0.13,
32.666,-2.988,-0.254,4.196,-0.0713,-0.006,0.1,,,-0.06,
32.687,-2.992,-0.182,4.196,-0.0714,-0.004,0.1,,,-0.03,
32.709,-2.996,-0.073,5.035,-0.0715,-0.002,0.12,,,-0.01,
32.731,-2.996,0.036,5.035,-0.0715,8.67E-04,0.12,,,0,
32.752,-2.994,0.145,5.035,-0.0715,0.003,0.12,,,-0.02,
32.774,-2.989,0.254,4.196,-0.0714,0.006,0.1,,,-0.06,
32.796,-2.983,0.327,4.196,-0.0712,0.008,0.1,,,-0.11,
32.817,-2.975,0.436,5.035,-0.071,0.01,0.12,,,-0.19,
32.839,-2.964,0.545,4.196,-0.0708,0.013,0.1,,,-0.3,
32.861,-2.952,0.617,4.196,-0.0705,0.015,0.1,,,-0.38,
32.882,-2.937,0.726,4.196,-0.0701,0.017,0.1,,,-0.53,
32.904,-2.92,0.799,3.357,-0.0697,0.019,0.08,,,-0.64,
32.925,-2.903,0.871,3.357,-0.0693,0.021,0.08,,,-0.76,
32.947,-2.882,0.944,3.357,-0.0688,0.023,0.08,,,-0.89,
32.969,-2.862,1.017,3.357,-0.0683,0.024,0.08,,,-1.03,
32.99,-2.838,1.089,3.357,-0.0678,0.026,0.08,,,-1.19,
33.012,-2.815,1.162,2.517,-0.0672,0.028,0.06,,,-1.35,
33.034,-2.788,1.198,0.839,-0.0666,0.029,0.02,,,-1.44,
33.055,-2.763,1.198,1.678,-0.066,0.029,0.04,,,-1.44,
33.077,-2.736,1.271,1.678,-0.0653,0.03,0.04,,,-1.61,
33.098,-2.708,1.271,-4.82E-12,-0.0647,0.03,-1.15E-13,,,-1.61,
33.12,-2.681,1.271,0.839,-0.064,0.03,0.02,,,-1.61,
33.142,-2.653,1.307,0.839,-0.0633,0.031,0.02,,,-1.71,
33.163,-2.625,1.307,-0.839,-0.0627,0.031,-0.02,,,-1.71,
33.185,-2.597,1.271,-1.678,-0.062,0.03,-0.04,,,-1.61,
33.207,-2.57,1.234,-0.839,-0.0614,0.029,-0.02,,,-1.52,
33.228,-2.543,1.234,-0.839,-0.0607,0.029,-0.02,,,-1.52,
33.25,-2.516,1.198,-2.517,-0.0601,0.029,-0.06,,,-1.44,
33.272,-2.491,1.125,-3.357,-0.0595,0.027,-0.08,,,-1.27,
33.293,-2.468,1.053,-3.357,-0.0589,0.025,-0.08,,,-1.11,
33.315,-2.446,0.98,-3.357,-0.0584,0.023,-0.08,,,-0.96,
33.336,-2.425,0.908,-3.357,-0.0579,0.022,-0.08,,,-0.82,
33.358,-2.406,0.835,-3.357,-0.0575,0.02,-0.08,,,-0.7,
33.38,-2.389,0.762,-4.196,-0.057,0.018,-0.1,,,-0.58,
33.401,-2.373,0.654,-5.035,-0.0567,0.016,-0.12,,,-0.43,
33.423,-2.361,0.545,-5.035,-0.0564,0.013,-0.12,,,-0.3,
33.445,-2.35,0.436,-5.035,-0.0561,0.01,-0.12,,,-0.19,
33.466,-2.342,0.327,-4.196,-0.0559,0.008,-0.1,,,-0.11,
33.488,-2.336,0.254,-4.196,-0.0558,0.006,-0.1,,,-0.06,
33.51,-2.331,0.145,-5.035,-0.0557,0.003,-0.12,,,-0.02,
33.531,-2.329,0.036,-5.874,-0.0556,8.67E-04,-0.14,,,0,
33.553,-2.329,-0.109,-5.874,-0.0556,-0.003,-0.14,,,-0.01,
33.574,-2.334,-0.218,-4.196,-0.0557,-0.005,-0.1,,,-0.05,
33.596,-2.339,-0.29,-4.196,-0.0558,-0.007,-0.1,,,-0.08,
33.618,-2.347,-0.399,-5.035,-0.056,-0.01,-0.12,,,-0.16,
33.639,-2.356,-0.508,-4.196,-0.0563,-0.012,-0.1,,,-0.26,
33.661,-2.369,-0.581,-3.357,-0.0566,-0.014,-0.08,,,-0.34,
33.683,-2.381,-0.654,-5.035,-0.0569,-0.016,-0.12,,,-0.43,
33.704,-2.397,-0.799,-5.035,-0.0572,-0.019,-0.12,,,-0.64,
33.726,-2.416,-0.871,-2.517,-0.0577,-0.021,-0.06,,,-0.76,
33.747,-2.435,-0.908,-3.357,-0.0581,-0.022,-0.08,,,-0.82,
33.769,-2.455,-1.017,-4.196,-0.0586,-0.024,-0.1,,,-1.03,
33.791,-2.479,-1.089,-2.517,-0.0592,-0.026,-0.06,,,-1.19,
33.812,-2.502,-1.125,-1.678,-0.0597,-0.027,-0.04,,,-1.27,
33.834,-2.527,-1.162,-2.517,-0.0603,-0.028,-0.06,,,-1.35,
33.856,-2.553,-1.234,-2.517,-0.0609,-0.029,-0.06,,,-1.52,
33.877,-2.581,-1.271,-1.678,-0.0616,-0.03,-0.04,,,-1.61,
33.899,-2.608,-1.307,-1.678,-0.0623,-0.031,-0.04,,,-1.71,
33.913,,,,,,,,0.25,,
33.921,-2.637,-1.343,-2.36E-13,-0.063,-0.032,3.69E-15,,,-1.8,
33.942,-2.666,-1.307,0,-0.0636,-0.031,-3.85E-15,,,-1.71,
33.964,-2.694,-1.343,-0.839,-0.0643,-0.032,-0.02,,,-1.8,
33.985,-2.724,-1.343,-5.10E-12,-0.065,-0.032,-1.22E-13,,,-1.8,
34.007,-2.752,-1.343,0.839,-0.0657,-0.032,0.02,,,-1.8,
34.029,-2.782,-1.307,2.517,-0.0664,-0.031,0.06,,,-1.71,
34.05,-2.809,-1.234,1.678,-0.0671,-0.029,0.04,,,-1.52,
34.072,-2.835,-1.234,1.678,-0.0677,-0.029,0.04,,,-1.52,
34.094,-2.862,-1.162,3.357,-0.0683,-0.028,0.08,,,-1.35,
34.115,-2.886,-1.089,3.357,-0.0689,-0.026,0.08,,,-1.19,
34.137,-2.909,-1.017,3.357,-0.0695,-0.024,0.08,,,-1.03,
34.159,-2.93,-0.944,4.196,-0.0699,-0.023,0.1,,,-0.89,
34.18,-2.95,-0.835,5.035,-0.0704,-0.02,0.12,,,-0.7,
34.202,-2.966,-0.726,4.196,-0.0708,-0.017,0.1,,,-0.53,
34.223,-2.981,-0.654,5.035,-0.0712,-0.016,0.12,,,-0.43,
34.245,-2.994,-0.508,6.713,-0.0715,-0.012,0.16,,,-0.26,
34.267,-3.003,-0.363,5.874,-0.0717,-0.009,0.14,,,-0.13,
34.288,-3.01,-0.254,5.035,-0.0719,-0.006,0.12,,,-0.06,
34.31,-3.014,-0.145,5.035,-0.072,-0.003,0.12,,,-0.02,
34.332,-3.016,-0.036,5.874,-0.072,-8.67E-04,0.14,,,0,
34.353,-3.016,0.109,6.713,-0.072,0.003,0.16,,,-0.01,
34.375,-3.011,0.254,5.874,-0.0719,0.006,0.14,,,-0.06,
34.396,-3.005,0.363,5.874,-0.0717,0.009,0.14,,,-0.13,
34.418,-2.996,0.508,5.874,-0.0715,0.012,0.14,,,-0.26,
34.44,-2.983,0.617,5.035,-0.0712,0.015,0.12,,,-0.38,
34.461,-2.969,0.726,5.874,-0.0709,0.017,0.14,,,-0.53,
34.483,-2.952,0.871,5.874,-0.0705,0.021,0.14,,,-0.76,
34.505,-2.931,0.98,4.196,-0.07,0.023,0.1,,,-0.96,
34.526,-2.909,1.053,3.357,-0.0695,0.025,0.08,,,-1.11,
34.548,-2.886,1.125,3.357,-0.0689,0.027,0.08,,,-1.27,
34.57,-2.86,1.198,3.357,-0.0683,0.029,0.08,,,-1.44,
34.591,-2.834,1.271,3.357,-0.0677,0.03,0.08,,,-1.61,
34.613,-2.805,1.343,2.517,-0.067,0.032,0.06,,,-1.8,
34.634,-2.776,1.38,0.839,-0.0663,0.033,0.02,,,-1.9,
34.656,-2.746,1.38,0.839,-0.0656,0.033,0.02,,,-1.9,
34.678,-2.716,1.416,0.839,-0.0648,0.034,0.02,,,-2,
34.699,-2.684,1.416,0,-0.0641,0.034,0,,,-2,
34.721,-2.655,1.416,0,-0.0634,0.034,-3.69E-15,,,-2,
34.743,-2.623,1.416,-1.678,-0.0626,0.034,-0.04,,,-2,
34.764,-2.593,1.343,-2.517,-0.0619,0.032,-0.06,,,-1.8,
34.786,-2.565,1.307,-1.678,-0.0612,0.031,-0.04,,,-1.71,
34.807,-2.537,1.271,-2.517,-0.0606,0.03,-0.06,,,-1.61,
34.829,-2.51,1.198,-2.517,-0.0599,0.029,-0.06,,,-1.44,
34.851,-2.485,1.162,-2.517,-0.0593,0.028,-0.06,,,-1.35,
34.872,-2.46,1.089,-5.035,-0.0587,0.026,-0.12,,,-1.19,
34.894,-2.438,0.944,-5.035,-0.0582,0.023,-0.12,,,-0.89,
34.916,-2.419,0.871,-3.357,-0.0578,0.021,-0.08,,,-0.76,
34.937,-2.4,0.799,-4.196,-0.0573,0.019,-0.1,,,-0.64,
34.959,-2.384,0.69,-5.035,-0.0569,0.016,-0.12,,,-0.48,
34.981,-2.37,0.581,-5.035,-0.0566,0.014,-0.12,,,-0.34,
35.002,-2.359,0.472,-5.035,-0.0563,0.011,-0.12,,,-0.22,
35.024,-2.35,0.363,-5.035,-0.0561,0.009,-0.12,,,-0.13,
35.045,-2.344,0.254,-5.035,-0.056,0.006,-0.12,,,-0.06,
35.067,-2.339,0.145,-5.035,-0.0558,0.003,-0.12,,,-0.02,
35.089,-2.337,0.036,-4.196,-0.0558,8.67E-04,-0.1,,,0,
35.11,-2.337,-0.036,-4.196,-0.0558,-8.67E-04,-0.1,,,0,
35.132,-2.339,-0.145,-5.035,-0.0558,-0.003,-0.12,,,-0.02,
35.154,-2.344,-0.254,-5.035,-0.056,-0.006,-0.12,,,-0.06,
35.175,-2.35,-0.363,-4.196,-0.0561,-0.009,-0.1,,,-0.13,
35.197,-2.359,-0.436,-2.517,-0.0563,-0.01,-0.06,,,-0.19,
35.219,-2.369,-0.472,-2.517,-0.0566,-0.011,-0.06,,,-0.22,
35.24,-2.38,-0.545,-4.196,-0.0568,-0.013,-0.1,,,-0.3,
35.262,-2.392,-0.654,-4.196,-0.0571,-0.016,-0.1,,,-0.43,
35.283,-2.408,-0.726,-3.357,-0.0575,-0.017,-0.08,,,-0.53,
35.305,-2.424,-0.799,-3.357,-0.0579,-0.019,-0.08,,,-0.64,
35.327,-2.443,-0.871,-1.678,-0.0583,-0.021,-0.04,,,-0.76,
35.348,-2.461,-0.871,-1.678,-0.0588,-0.021,-0.04,,,-0.76,
35.37,-2.48,-0.944,-3.357,-0.0592,-0.023,-0.08,,,-0.89,
35.392,-2.502,-1.017,-2.517,-0.0597,-0.024,-0.06,,,-1.03,
35.413,-2.524,-1.053,-1.678,-0.0603,-0.025,-0.04,,,-1.11,
35.435,-2.548,-1.089,-1.678,-0.0608,-0.026,-0.04,,,-1.19,
35.444,,,,,,,3.19,,,-1.11
35.456,-2.571,-1.125,-1.678,-0.0614,-0.027,-0.04,,,-1.27,
35.478,-2.597,-1.162,-0.839,-0.062,-0.028,-0.02,,,-1.35,
35.5,-2.622,-1.162,4.41E-12,-0.0626,-0.028,1.05E-13,,,-1.35,
35.509,,,,,,,,0.25,,
35.521,-2.647,-1.162,-0.839,-0.0632,-0.028,-0.02,,,-1.35,
35.543,-2.672,-1.198,-0.839,-0.0638,-0.029,-0.02,,,-1.44,
35.565,-2.699,-1.198,-4.55E-12,-0.0644,-0.029,-1.09E-13,,,-1.44,
35.586,-2.724,-1.198,4.55E-12,-0.065,-0.029,1.09E-13,,,-1.44,
35.608,-2.75,-1.198,0.839,-0.0657,-0.029,0.02,,,-1.44,
35.63,-2.776,-1.162,1.678,-0.0663,-0.028,0.04,,,-1.35,
35.651,-2.801,-1.125,0.839,-0.0669,-0.027,0.02,,,-1.27,
35.673,-2.824,-1.125,0.839,-0.0674,-0.027,0.02,,,-1.27,
35.694,-2.849,-1.089,2.517,-0.068,-0.026,0.06,,,-1.19,
35.716,-2.871,-1.017,2.517,-0.0686,-0.024,0.06,,,-1.03,
35.738,-2.893,-0.98,2.517,-0.0691,-0.023,0.06,,,-0.96,
35.759,-2.914,-0.908,3.357,-0.0696,-0.022,0.08,,,-0.82,
35.781,-2.933,-0.835,3.357,-0.07,-0.02,0.08,,,-0.7,
35.803,-2.95,-0.762,4.196,-0.0704,-0.018,0.1,,,-0.58,
35.824,-2.966,-0.654,5.035,-0.0708,-0.016,0.12,,,-0.43,
35.846,-2.978,-0.545,4.196,-0.0711,-0.013,0.1,,,-0.3,
35.868,-2.989,-0.472,4.196,-0.0714,-0.011,0.1,,,-0.22,
35.889,-2.999,-0.363,5.874,-0.0716,-0.009,0.14,,,-0.13,
35.911,-3.005,-0.218,5.874,-0.0717,-0.005,0.14,,,-0.05,
35.932,-3.008,-0.109,5.035,-0.0718,-0.003,0.12,,,-0.01,
35.954,-3.01,0,5.035,-0.0719,0,0.12,,,0,
35.976,-3.008,0.109,5.874,-0.0718,0.003,0.14,,,-0.01,
35.997,-3.005,0.254,6.713,-0.0717,0.006,0.16,,,-0.06,
36.019,-2.997,0.399,5.874,-0.0716,0.01,0.14,,,-0.16,
36.041,-2.988,0.508,5.874,-0.0713,0.012,0.14,,,-0.26,
36.062,-2.975,0.654,6.713,-0.071,0.016,0.16,,,-0.43,
36.084,-2.959,0.799,5.874,-0.0707,0.019,0.14,,,-0.64,
36.105,-2.941,0.908,4.196,-0.0702,0.022,0.1,,,-0.82,
36.127,-2.92,0.98,4.196,-0.0697,0.023,0.1,,,-0.96,
36.149,-2.898,1.089,5.035,-0.0692,0.026,0.12,,,-1.19,
36.17,-2.873,1.198,4.196,-0.0686,0.029,0.1,,,-1.44,
36.192,-2.846,1.271,3.357,-0.068,0.03,0.08,,,-1.61,
36.214,-2.818,1.343,2.517,-0.0673,0.032,0.06,,,-1.8,
36.235,-2.788,1.38,1.678,-0.0666,0.033,0.04,,,-1.9,
36.257,-2.758,1.416,1.678,-0.0659,0.034,0.04,,,-2,
36.279,-2.727,1.452,0.839,-0.0651,0.035,0.02,,,-2.11,
36.3,-2.695,1.452,0,-0.0644,0.035,0,,,-2.11,
36.322,-2.664,1.452,0,-0.0636,0.035,0,,,-2.11,
36.343,-2.633,1.452,0,-0.0629,0.035,0,,,-2.11,
36.365,-2.601,1.452,-1.678,-0.0621,0.035,-0.04,,,-2.11,
36.387,-2.57,1.38,-2.517,-0.0614,0.033,-0.06,,,-1.9,
36.408,-2.542,1.343,-1.678,-0.0607,0.032,-0.04,,,-1.8,
36.43,-2.512,1.307,-3.357,-0.06,0.031,-0.08,,,-1.71,
36.452,-2.485,1.198,-4.196,-0.0593,0.029,-0.1,,,-1.44,
36.473,-2.46,1.125,-3.357,-0.0587,0.027,-0.08,,,-1.27,
36.495,-2.436,1.053,-3.357,-0.0582,0.025,-0.08,,,-1.11,
36.517,-2.414,0.98,-4.196,-0.0576,0.023,-0.1,,,-0.96,
36.538,-2.394,0.871,-5.874,-0.0572,0.021,-0.14,,,-0.76,
36.56,-2.377,0.726,-5.874,-0.0567,0.017,-0.14,,,-0.53,
36.581,-2.362,0.617,-5.035,-0.0564,0.015,-0.12,,,-0.38,
36.603,-2.35,0.508,-5.035,-0.0561,0.012,-0.12,,,-0.26,
36.625,-2.34,0.399,-5.035,-0.0559,0.01,-0.12,,,-0.16,
36.646,-2.333,0.29,-5.035,-0.0557,0.007,-0.12,,,-0.08,
36.668,-2.328,0.182,-5.035,-0.0556,0.004,-0.12,,,-0.03,
36.69,-2.325,0.073,-5.035,-0.0555,0.002,-0.12,,,-0.01,
36.711,-2.325,-0.036,-5.035,-0.0555,-8.67E-04,-0.12,,,0,
36.733,-2.326,-0.145,-5.874,-0.0555,-0.003,-0.14,,,-0.02,
36.754,-2.331,-0.29,-5.035,-0.0557,-0.007,-0.12,,,-0.08,
36.776,-2.339,-0.363,-3.357,-0.0558,-0.009,-0.08,,,-0.13,
36.798,-2.347,-0.436,-5.035,-0.056,-0.01,-0.12,,,-0.19,
36.819,-2.358,-0.581,-5.035,-0.0563,-0.014,-0.12,,,-0.34,
36.841,-2.372,-0.654,-2.517,-0.0566,-0.016,-0.06,,,-0.43,
36.863,-2.386,-0.69,-2.517,-0.057,-0.016,-0.06,,,-0.48,
